Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_MMRE,ABE_MAE,ABE_MSE,ABE_RMSE,ABE_Training_MMRE,GA-ABE_MMRE,GA-ABE_MAE,GA-ABE_MSE,GA-ABE_RMSE,GA-ABE_Training_MMRE,PSO-ABE_MMRE,PSO-ABE_MAE,PSO-ABE_MSE,PSO-ABE_RMSE,PSO-ABE_Training_MMRE,DE-ABE_MMRE,DE-ABE_MAE,DE-ABE_MSE,DE-ABE_RMSE,DE-ABE_Training_MMRE,GWO-ABE_MMRE,GWO-ABE_MAE,GWO-ABE_MSE,GWO-ABE_RMSE,GWO-ABE_Training_MMRE,WOA-ABE_MMRE,WOA-ABE_MAE,WOA-ABE_MSE,WOA-ABE_RMSE,WOA-ABE_Training_MMRE,FAABE_MMRE,FAABE_MAE,FAABE_MSE,FAABE_RMSE,FAABE_Training_MMRE
Albrecht,1,21,3,7,"Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP",0.23481659646492659,12.549295043945316,353.0784917292213,18.790382958556787,,0.23835433819027654,12.135338083903,305.09419623022296,17.466945818609016,0.5960819125175476,0.2873987933496066,14.457342402140304,443.21881581827876,21.052762664749697,0.695163905620575,0.2308360314654007,12.142744954427087,331.2468808321815,18.200189032869453,0.7902147173881531,0.24859612328331956,12.870565923055016,346.8372391043543,18.62356676644821,0.5637792348861694,0.633447013415067,23.335018539428713,898.8080076253432,29.980126878072802,0.628974974155426,0.3115260596801917,12.38473847707113,249.3779533538933,15.791705207288201,0.5937909483909607
Albrecht,2,21,3,6,"Input,Output,Inquiry,File,RawFPcounts,AdjFP",0.30567974753685506,4.011921310424805,29.948796811833606,5.472549388706657,,0.43396694608440506,8.529326502482098,178.1950304185348,13.348971137077749,0.7792222499847412,0.38329210063211727,7.7237668673197435,151.00607515542887,12.288452919526888,0.767583966255188,0.4143839112614767,8.960211022694907,190.60776048392094,13.806076940388278,0.7520917654037476,0.3725156878441836,3.4525945027669276,14.253024747738388,3.7753178340026405,0.8037551641464233,0.7344223578245126,9.416756693522137,181.0755055512138,13.45642989619512,0.7872416973114014,0.6384334509392545,5.443204625447592,37.50467565329149,6.124106110551277,0.7878426313400269
Albrecht,3,21,3,7,"Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP",0.29172476646755113,14.309909947713217,458.7188263596867,21.41772224956909,,0.34335801431592605,14.037916310628257,401.5335049544107,20.038300949791395,0.6062548756599426,0.31379013140123907,13.452210235595706,375.82276541949346,19.386148803191762,0.5883113145828247,0.37198207005922973,15.18656012217204,464.7044928027113,21.557005654837855,0.676857590675354,0.38116982623512313,14.707878239949546,410.6064577469968,20.263426604278873,0.6282236576080322,0.44659315565367835,15.272195307413739,402.8941689451746,20.072223816637123,0.6295109391212463,0.3274696295780703,15.089377212524417,490.80584696988103,22.15413837119108,0.5790587663650513
Albrecht,4,21,3,6,"Input,Output,Inquiry,File,RawFPcounts,AdjFP",0.5678789917771164,5.0391990661621096,27.2032094655833,5.21566960855299,,0.7113427114916276,6.036644649505615,47.29180332524672,6.876903614654397,0.6646226644515991,0.7035946570359193,6.462876590092978,41.920086008574955,6.474572264526434,0.6625375151634216,0.778774924464412,6.764431190490723,53.81470155916066,7.335850431896813,0.7007510662078857,0.5836199091719435,5.279992453257242,28.795462833092586,5.366140403781156,0.6846460700035095,0.7104385451869564,6.026557477315268,47.18260588058943,6.868959592295577,0.6738543510437012,0.44538027073169967,4.205192438761393,19.531730200923313,4.419471710614665,0.6610618233680725
Albrecht,5,22,2,7,"Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP",0.3291659967050719,5.638507080078126,36.43053458148862,6.035771249930585,,0.2951050260384659,5.1095749855041515,28.513714683280078,5.339823469299343,0.5642383694648743,0.29363161008998356,5.07928342819214,28.28495062784433,5.318359768560635,0.5613480806350708,0.3360063626917961,5.753000211715699,38.011928579070386,6.165381462575563,0.703919529914856,0.18857607874960985,3.3860666275024425,11.487616039856592,3.3893385844227177,0.5857383012771606,0.19024069183796327,3.4114620208740245,11.671014350708727,3.416286631813661,0.5815844535827637,0.19529085961992426,3.518516731262208,12.385069976772145,3.519242812988633,0.5897337198257446
Albrecht,6,22,2,7,"Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP",4.843069639470842,12.425705575942994,217.38048038924813,14.743828552626626,,4.843509833017985,11.736723566055298,189.9132300293601,13.78090091501133,0.3044672906398773,3.818468968073527,11.054813528060913,179.355092026548,13.39235199755995,0.3305318355560303,3.804928812715742,11.02296712398529,178.36219311067754,13.355230926894434,0.30476999282836914,3.808737380637063,11.006331944465638,177.6779928367366,13.329590872818887,0.299368679523468,3.7806633280383215,11.203172588348389,185.5981446821345,13.623441000060685,0.321103572845459,6.111439873774846,13.913419628143311,260.58801433434786,16.14273874949192,0.3373824656009674
Albrecht,7,22,2,7,"Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP",1.1285171217090926,4.472221851348877,29.59042904337135,5.439708543972862,,0.42828689085856797,2.230865955352783,4.98369270284007,2.2324185769788043,0.5726809501647949,0.43031931846180504,2.2447986602783203,5.047499191843562,2.246664014009118,0.5707276463508606,0.6619737957896067,2.6754798889160156,10.026283291394394,3.166430686339809,0.6336732506752014,0.43097746238279877,2.245842456817627,5.051210667926588,2.2474898593601234,0.5713260769844055,0.36429766888326764,1.8079261779785154,3.288362103673316,1.8133841577760945,0.5780029296875,0.41545843914355823,1.9731748104095457,4.029885180384994,2.0074573919226766,0.5967364311218262
Albrecht,8,22,2,7,"Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP",0.1882087858116479,1.1154060363769531,1.9642882054585784,1.401530665186666,,0.8306146062070527,4.419931411743164,20.27954991003513,4.50328212640904,0.5600032806396484,0.8339733536644658,4.438021183013916,20.44237548790139,4.521324528045005,0.5585300922393799,0.1745781555507605,1.0232796669006348,1.5138113638937825,1.2303704173515317,0.7847408056259155,0.8176328429971582,4.357168197631836,19.610649993152183,4.428391355012809,0.5679433941841125,0.8233473367139064,4.383875846862793,19.90874767301262,4.461921970744515,0.5584193468093872,0.2659203847462057,1.3330925941467289,2.8323819616921,1.6829681998457666,0.7786746025085449
Albrecht,9,22,2,6,"Input,Output,Inquiry,File,RawFPcounts,AdjFP",0.17025065185147134,0.7777911663055415,0.8760284261038799,0.9359639021371924,,0.30269437043001324,2.233832383155822,5.924688884154764,2.4340683811583363,0.741111695766449,0.2066595875258475,1.2728369474411005,1.6299207305986598,1.2766834888094465,0.6798768043518066,0.30859634482117515,2.46628143787384,8.058583251274175,2.838764388122793,0.6642098426818848,0.19153926430678941,1.2376128673553461,1.5803298525780733,1.257111710460957,0.6316803097724915,0.19269201813674547,1.2314288854598994,1.5531142358555188,1.2462400394207847,0.6189516186714172,0.1908288889353406,1.2259601593017573,1.5446064903320789,1.242821986582181,0.6290807127952576
Albrecht,10,22,2,6,"Input,Output,Inquiry,File,RawFPcounts,AdjFP",0.6135433838258382,21.038964366912843,700.9981145376064,26.476368983257625,,0.39399517147369634,6.5661467075347915,44.77592377681328,6.691481433644816,0.6806896924972534,0.6124649432554743,21.227028822898866,717.5189142837377,26.786543529984186,0.6402576565742493,0.49824612534124085,12.662370347976683,213.62381764403014,14.615875534638016,0.6608607172966003,0.40552879821241294,22.283285236358644,959.6920438543087,30.97889675011537,0.6226313710212708,0.4101152848574071,22.394429779052736,967.2504142863149,31.100649740581225,0.6322833299636841,0.6160306525386237,21.23264560699463,715.8549860730135,26.75546647085439,0.6475710272789001
